url,station,difficulty,credit
https://media.discordapp.net/attachments/780663859685883967/1235178066490163200/20240211_093614.jpg?ex=66336cb7&is=66321b37&hm=8af2a64fd2d71a94074ded3c0fd919838c735221a7631fbd2e4752dd758017bf&=&format=webp&width=1048&height=786,Ringwood,Medium,Xm9G
 https://media.discordapp.net/attachments/1227224314483576982/1235179869298757702/20240211_122130.jpg?ex=66336e65&is=66321ce5&hm=b8b16346c3f13ec62fef705f43765e35acde3aa5c71446e6ff1ff4ec5a8fb671&=&format=webp&width=582&height=437,Coolaroo,Medium,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1235180100601905204/20240211_122917.jpg?ex=66336e9c&is=66321d1c&hm=b2909fdeb6427f8427146b3a7436fe36d649e8111c334e1c865a37b02b99090b&=&format=webp&width=1048&height=786,Jacana,Easy,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1235180374750138378/20240211_144410.jpg?ex=66336edd&is=66321d5d&hm=dc8585ad6dc4e01f2ed66d5bda472e2ba4c73ccb15c17976d90f1736956ee1b5&=&format=webp&width=1048&height=786,Alamein,Medium,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1235180630493626418/20240218_094133.jpg?ex=66336f1a&is=66321d9a&hm=bb5007cd57e2b5a00702552cd16aee4fb460aa92c0b655e3958677a4010c3e6c&=&format=webp&width=1048&height=786,South Geelong,Hard,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1235181160280363039/20240303_142057.jpg?ex=66336f99&is=66321e19&hm=49a648d2518f02262dade24f3966d37dcf3b06395796604651a49418d9569f8e&=&format=webp&width=583&height=437,Geelong,Easy,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1235181581757579274/20240306_172119.jpg?ex=66336ffd&is=66321e7d&hm=8339c1c9d3552dfa5ec239a654ee31fb5b89da59fc80274af96c8482158c21fe&=&format=webp&width=1048&height=786,Ferntree Gully,Hard,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1235181987074146344/20240306_173639.jpg?ex=6633705e&is=66321ede&hm=9aa91877d9a72d5a78a9419b4c3d23117014985891b4bae84119bcc048bd07df&=&format=webp&width=583&height=437,Tecoma,Easy,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1235182335603773510/20240317_131432.jpg?ex=663370b1&is=66321f31&hm=bdc079082259f5f0ea9af830ca4e4387f8a9f6d1ac906447b39e2b9e9088c89c&=&format=webp&width=1048&height=786,Flinders Street,Very Easy,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1235183040632979477/20240329_130932.jpg?ex=66337159&is=66321fd9&hm=538772fc43d73164e29f45a33e51875224e43605e81f4fac0545cfc971738f2a&=&format=webp&width=1048&height=786,Footscray,Medium,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1235183841048657962/20240329_132316.jpg?ex=66337218&is=66322098&hm=9167188546a10a7183f8cffbe1e4cf10a498d29d3ddeb069ef5adcd3df1e73fe&=&format=webp&width=1397&height=786,Macaulay,Easy,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1235187952674668564/20240402_150626.jpg?ex=663375ec&is=6632246c&hm=8cbf37b8a86c1d0787960e4e6fe43fae59785f438fe7b5af25cf95a324b1aba2&=&format=webp&width=583&height=437,Ballarat,Medium,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1235188647280509009/20240405_094759.jpg?ex=66337692&is=66322512&hm=c53419e7e8bc59900adcb89f7c4cc5e0c03c4b00a6a935121206ce376ff0b7d6&=&format=webp&width=1048&height=786,Laverton,Medium,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1235190319310700645/20240405_101521_1.jpg?ex=66337820&is=663226a0&hm=84b9b2993c00bc16c599da0f316d57262071e4507a0f2511bf18233d0518b166&=&format=webp&width=328&height=437,North Melbourne,Easy,Xm9G
https://media.discordapp.net/attachments/1235348461893976075/1235350836264304743/IMG_5543.png?ex=66355f1f&is=66340d9f&hm=a8f7af65e8fc30417c27222921a4ca1d8fd864cd122cd82b3fd6477b3329797f&=&format=webp&quality=lossless&width=592&height=786,Morradoo,Hard,unknown
https://media.discordapp.net/attachments/1235385086174691400/1235385897722052628/IMG_5559.jpg?ex=6634d706&is=66338586&hm=255584334158ce875235019b047c9808f9d0a11a4052da3617c2db54fc3560aa&=&format=webp&width=1048&height=786,Preston,Easy,Qazzy
https://media.discordapp.net/attachments/1225026918525702205/1235357152105857054/IMG_5633.png?ex=66356500&is=66341380&hm=204d9833b0acf3baaec03dc2e3bb9e390ca1bd8746e9876691e3b451829b9b61&=&format=webp&quality=lossless&width=452&height=785,noble park,Hard,unknown
https://media.discordapp.net/attachments/1225026918525702205/1235357152676151386/IMG_5607.jpg?ex=66356501&is=66341381&hm=dbf0671f4856163d535bab2aca495ac41832ab0ead0491a2e22a285698cf1c1d&=&format=webp&width=590&height=786,bentleigh,Hard,unknown
https://media.discordapp.net/attachments/1225026918525702205/1235357153330466816/IMG_4826.jpg?ex=66356501&is=66341381&hm=63470c702a67b4c887d2d47764ecf5c8a34c90d2eda2fca9d6f96c1bbd708a89&=&format=webp&width=590&height=786,caulfield,Medium,unknown
https://media.discordapp.net/attachments/1225026918525702205/1235357153779384430/IMG_4639.jpg?ex=66356501&is=66341381&hm=d1b747fedca14f1af5ec409e31aff187c20010734ceb2ad66539b4d484860933&=&format=webp&width=590&height=786,east malvern,Hard,unknown
https://media.discordapp.net/attachments/1225026918525702205/1235357154261598340/IMG_4610.jpg?ex=66356501&is=66341381&hm=8e2c35f8e4a6d44927e89c9006abd28a69553f42b793bfabe9fce006bffad52d&=&format=webp&width=590&height=786,east camberwell,Medium,unknown
https://media.discordapp.net/attachments/1225026918525702205/1235357154689421432/IMG_4387.jpg?ex=66356501&is=66341381&hm=e13d92aaa331b86a700d15ac79fefc192c0b293a29395dc0002b2340ad7078aa&=&format=webp&width=590&height=786,ormond,Hard,unknown
https://media.discordapp.net/attachments/1225026918525702205/1235357155259973724/IMG_4257.jpg?ex=66356501&is=66341381&hm=fb115adf4ee04740aa991dd0aa7fa464221f5a0ab6297b1493e9dcab7ab4b534&=&format=webp&width=590&height=786,huntingdale,Hard,unknown
https://media.discordapp.net/attachments/1225026918525702205/1235357155847049337/IMG_4174.jpg?ex=66356501&is=66341381&hm=0aeb8b119c25c05eca1dd72cbb4150eda1713ec93de58aa46ee48d705cd3f8ff&=&format=webp&width=1048&height=786,mernda,Hard,unknown
https://media.discordapp.net/attachments/1225026918525702205/1235357156304355408/IMG_4039.jpg?ex=66356501&is=66341381&hm=c2dba28e9d501a6006b63005d0fef653c170be9a7976312f9272f5b7548bf93b&=&format=webp&width=590&height=786,south kensington,Easy,unknown
https://media.discordapp.net/attachments/1225026918525702205/1235357656764514476/IMG_4458.jpg?ex=66356579&is=663413f9&hm=131a8837fa17d63c7f15818dd28c781724a1e4c5efce0d5f61172f5173870ab2&=&format=webp&width=590&height=786,huntingdale,Hard,unknown
https://media.discordapp.net/attachments/1225026918525702205/1235357657343332453/IMG_4460.jpg?ex=66356579&is=663413f9&hm=9ddade77ea93de415206d3c34c96585b269c3b21c028c467d98fbed982e4ea05&=&format=webp&width=590&height=786,westall,Hard,unknown
https://media.discordapp.net/attachments/1225026918525702205/1235358056213123142/image0.jpg?ex=663565d8&is=66341458&hm=1129dc9d01ca3c683be8876d6d77f1070768b3c316c00816d34f1174a46b2c9a&=&format=webp&width=328&height=437,flemington racecourse,Hard,unknown
https://media.discordapp.net/attachments/787182807843471360/1235746320942108742/20231014_104104.jpg?ex=66357df1&is=66342c71&hm=817c7ede3000cfa9bbb57dc1e59e599057b729f9d76f5531931546cfb82231a7&=&format=webp&width=583&height=437,Lilydale,Hard,unknown
https://media.discordapp.net/attachments/1235832156480213043/1235832862410805299/20240317_124025.jpg?ex=6635ce8b&is=66347d0b&hm=870dc0655c8309e0c5935a01665b657153dd1316acee5400ad3f8334e69fc338&=&format=webp&width=911&height=683,caroline springs,Hard,unknown
https://media.discordapp.net/attachments/1235832156480213043/1235832863048601600/20240316_134102.jpg?ex=6635ce8b&is=66347d0b&hm=392aeecf3afc247c01ee4dba29b4483c066c63dd8786f9d317342b1061d6d5ce&=&format=webp&width=911&height=683,ardeer,Medium,unknown
https://media.discordapp.net/attachments/1235832156480213043/1235832863589662782/20240303_141349.jpg?ex=6635ce8b&is=66347d0b&hm=69aa93b15c7510650d45b80fb60e75d7418ffcfc1281b5289a47d2f6fdb7efe1&=&format=webp&width=911&height=683,eaglemont,Medium,unknown
https://media.discordapp.net/attachments/1235832156480213043/1235832864625659904/20240302_123410.jpg?ex=6635ce8b&is=66347d0b&hm=6f8fd8d9f5329ea2fcb67f245e2f902300536c7c8b403585e22a428377123875&=&format=webp&width=911&height=683,williams landing,Hard,unknown
https://media.discordapp.net/attachments/1235832156480213043/1235832865581957181/20240302_103713.jpg?ex=6635ce8b&is=66347d0b&hm=6feee024cb073f7d3705994f9234ae1ff0023665f4defa8ff3594729e4842fa3&=&format=webp&width=911&height=683,middle gorge,Medium,unknown
https://media.discordapp.net/attachments/1235832156480213043/1235834016775798845/20231028_093342.jpg?ex=6635cf9e&is=66347e1e&hm=b6665bf501ddef546ab9af13472238e172636cfe8752b669abfd40086886b9a2&=&format=webp&width=911&height=683,Macaulay,Easy,unknown
https://media.discordapp.net/attachments/1235832156480213043/1235834017362870292/20230819_110800.jpg?ex=6635cf9e&is=66347e1e&hm=dc40f8d8a070af8b04bf1e4bc82e2e0aae0f54bfa813606751485db24faeaa3c&=&format=webp&width=911&height=683,Merri,Medium,unknown
https://media.discordapp.net/attachments/1235832156480213043/1235834018252066936/20230731_160847.jpg?ex=6635cf9e&is=66347e1e&hm=a8846191e7a3ffabe2bf2fe880ada0aea762e614cf4bcca38584b43aa75dabfe&=&format=webp&width=911&height=683,Glen huntly,Medium,unknown
https://media.discordapp.net/attachments/1235832156480213043/1235834018793259088/IMG-20230507-WA0004.jpg?ex=6635cf9e&is=66347e1e&hm=601955fc08c6f7e8121ff5e7d47c1e20ffa4af7adac126e884fa91ae1056fb47&=&format=webp&width=683&height=683,Stony Point,Easy,unknown
https://media.discordapp.net/attachments/1235832156480213043/1235834019199975446/Screenshot_20230506-204040_Gallery.jpg?ex=6635cf9e&is=66347e1e&hm=11f2a063f595c795d84c6c52046587b067bf7a51f215426ed19e22fd3b201b2b&=&format=webp&width=1220&height=683,Diamond Creek,Medium,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235866618173591562/20231106_143004.jpg?ex=6635edfb&is=66349c7b&hm=fc376763f24d21c96625f3064c625ea60b164b89e1d5b74db88937eee43d2a46&=&format=webp&width=911&height=683,Geelong,Easy,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235866824093077514/20231210_084710.jpg?ex=6635ee2c&is=66349cac&hm=3640c71ee8b9423c746bb2cb0ea3623f0081f971d90d5b4534548f671939bb87&=&format=webp&width=911&height=683,Ringwood,Medium,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235867006209757215/20231210_144115.jpg?ex=6635ee57&is=66349cd7&hm=cb554b8a3dec4a21fd336e17aa559a6542f5666c697c6c111223b1a9486f168f&=&format=webp&width=911&height=683,Southern Cross,Medium,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235867490035171359/20231210_150814.jpg?ex=6635eeca&is=66349d4a&hm=c721c24a81c8b00b80a94ef639c1a1a11b4a3461a8bff3a91c6ebb5dcc527ee7&=&format=webp&width=911&height=683,Flagstaff,Easy,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235867642011844628/20231212_115753.jpg?ex=6635eeef&is=66349d6f&hm=8dba4918389f5da435b9ce5996a0d256066bdcfa9a0eabc046080f34e3bed174&=&format=webp&width=911&height=683,South Yarra,Easy,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235867856969924649/20231213_093212.jpg?ex=6635ef22&is=66349da2&hm=786235c64bd6763823c8a0d0695245e6a8d1ee2b410ae843f78f704fdb362de1&=&format=webp&width=467&height=350,Flinders Street,Very Easy,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235868065447673856/20231213_131504.jpg?ex=6635ef54&is=66349dd4&hm=fc71dd263603eb6f25cfc0ec334670f9d0c646c1165c09410d22db64075c553a&=&format=webp&width=467&height=350,Brunswick,Medium,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235868375247224862/20231216_172621.jpg?ex=6635ef9d&is=66349e1d&hm=ae65752822c80795a04b0290ab8448130f9f5f48f8a48886d3476c25b808e934&=&format=webp&width=911&height=683,Tarrawarra,Very Hard,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1235868550682378240/20231218_114212.jpg?ex=6635efc7&is=66349e47&hm=1ec45273ddf746463e6c13f5330657857f5f53af9cfc058c002f3ee60d025158&=&format=webp&width=911&height=683,Flinders Street,Easy,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235868991680151603/20231218_120422_1.jpg?ex=6635f030&is=66349eb0&hm=121c95f9028e2f803f5692238f0eede3b5b55d28808bbebd4fca023c3b63ec4a&=&format=webp&width=911&height=683,Arden,Very Easy,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235869286208114749/20231218_121526.jpg?ex=6635f077&is=66349ef7&hm=b6861d7e7712cf97517d2de223467b9e143fc30b60d375c7f95f95deb84eaa07&=&format=webp&width=911&height=683,North Melbourne,Easy,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235869536419450901/20231220_120330.jpg?ex=6635f0b2&is=66349f32&hm=066221a32a0531cfe582b5dcd7f34791afbd911ca1db1fecd82b7a9ddf2cc2a3&=&format=webp&width=911&height=683,Frankston,Easy,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235869809749528586/20231220_120938.jpg?ex=6635f0f3&is=66349f73&hm=a5a066c8c8458272526deb52b808ff283aa80e47e10d0ca7b1e55b08c19bb03d&=&format=webp&width=911&height=683,Frankston,Medium,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235869936245538856/20240106_055341_1.jpg?ex=6635f112&is=66349f92&hm=e077e237bb6026ed2b06f82a6e964573be787c0c2205dfac4396309ce4df4ae9&=&format=webp&width=911&height=683,Southern Cross,Very Easy,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235870134405435443/20240114_140752.jpg?ex=6635f141&is=66349fc1&hm=7d4c63bcf2496399d6a4b9d75cb9d79675f31f006e4acd4e354891ed872c9055&=&format=webp&width=911&height=683,Castlemaine,Hard,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235870362017992775/20240114_171531.jpg?ex=6635f177&is=66349ff7&hm=4d1b47cd88e68173b00b79a1280df24f76e880e0e8beb4c285f1fb274c5a9cf5&=&format=webp&width=911&height=683,Malmsbury,Hard,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235870766055030794/20240119_161610.jpg?ex=6635f1d7&is=6634a057&hm=66f3052a27afe22f91520fa915cd92a97d5343af9441f2ebc74aadbe782412f3&=&format=webp&width=467&height=350,parliament,Easy,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235870912482377748/20240122_105919_1.jpg?ex=6635f1fa&is=6634a07a&hm=f93d40d8bed63996e628c8cba890940924acb4c5dfea4e7315a8f637450e0620&=&format=webp&width=911&height=683,Richmond,Easy,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235871119412559872/20240128_173934.jpg?ex=6635f22c&is=6634a0ac&hm=97c29049f6534e2c7327efbc08bf548fd0ff34e9871d8679884afa1b1fe8d7e0&=&format=webp&width=911&height=683,Ringwood East,Medium,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235871497428668446/20240314_162901.jpg?ex=6635f286&is=6634a106&hm=5fd5e70de96f48fa4f6435cd2cb32d3a5dc0431deccdb4ed48a17242d655beb4&=&format=webp&width=512&height=683,Yarra Glen,Very Hard,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235871751750029392/20240317_143337.jpg?ex=6635f2c3&is=6634a143&hm=602149294f3408f99add4cc28aac90ae1f340ef2345000d26ba0a366070e094c&=&format=webp&width=467&height=350,Sunbury,Hard,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235872338806046801/20240405_153800.jpg?ex=6635f34e&is=6634a1ce&hm=e8dafdf81cb04e664ae978e93c9836662a86b311f77c29d249c583f1f8d60215&=&format=webp&width=467&height=350,Malvern,Hard,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235872563855360101/20240409_144354.jpg?ex=6635f384&is=6634a204&hm=763e2bdfe1cd8ac3ac5f7191094d757f34a09a26400556880069202843631b27&=&format=webp&width=911&height=683,pakenham,Easy,unknown
https://media.discordapp.net/attachments/1235832156480213043/1235885444504354846/20240329_131155.jpg?ex=6635ff83&is=6634ae03&hm=ae7ec8d88f17e23971b3059b98275c5b0bde75df3dc426c5a97a63b95ecc14d5&=&format=webp&width=911&height=683,Belgrave,Medium,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235886881854586930/20240317_113233.jpg?ex=663600da&is=6634af5a&hm=79d673bbedc8994c37ec03ed187828e044a338152ca598a01ee079b776c96a01&=&format=webp&width=786&height=590,Ballan,Hard,unknown
https://media.discordapp.net/attachments/1235832156480213043/1235885446433865821/20240203_114824.jpg?ex=6635ff84&is=6634ae04&hm=9a37058e857e13718d19d71f26d66038d56ea181ab093a29001d548525c3d9f9&=&format=webp&width=911&height=683,Leawarra,Hard,unknown
https://media.discordapp.net/attachments/1235832156480213043/1235885447071268964/20240130_131205.jpg?ex=6635ff84&is=6634ae04&hm=8c4718197ac8372d0bd15b7d796e2be1b5b0e46637c9e693bee72f560ef8ac96&=&format=webp&width=911&height=683,Westgarth,Medium,unknown
https://media.discordapp.net/attachments/1235832156480213043/1235885447666991134/20240123_165512.jpg?ex=6635ff84&is=6634ae04&hm=af8ece85de8afaadcc3997cf10d3a47dabbf517d3a0a3c4e3b7be203e17df690&=&format=webp&width=911&height=683,Warrnambool,Hard,unknown
https://media.discordapp.net/attachments/1235832156480213043/1235885448853848096/20240118_123438.jpg?ex=6635ff84&is=6634ae04&hm=7ca1a52a735b521f8b99d8706054263954bd75309172b280f51ec669ca3c8a26&=&format=webp&width=911&height=683,Wattle Glen,Hard,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235888384547749988/20231210_094257.jpg?ex=66360240&is=6634b0c0&hm=84bae8e73e374933332d7e178d95e9ceb0fa39211f9df41f09a66811eaca6d6e&=&format=webp&width=786&height=590,Fawkner,Medium,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235888861968728156/20240122_123714.jpg?ex=663602b2&is=6634b132&hm=5bd551085d4159d15f054438f72d5370875a339e56666adbfdf5390ec567e182&=&format=webp&width=911&height=683,Baxter,Medium,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235885277558476910/1033502.jpg?ex=6635ff5b&is=6634addb&hm=35bf9fefff239a959513743fd2fa45868d9136c0ec70011b95c2b02b2f200be2&=&format=webp&width=911&height=683,Jolimont,Medium,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235885362069639268/1032920.jpg?ex=6635ff6f&is=6634adef&hm=f29760f802a795046be9fd504b369aa7bd282931bd1eb27645771527dfb238b3&=&format=webp&width=911&height=683,Thomastown,Medium,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235885453308330034/1033280.jpg?ex=6635ff85&is=6634ae05&hm=69e98aa9a802bdc88f25986da1ca1380929fcc92d783c892a0248b249a3d8908&=&format=webp&width=911&height=683,Malvern,Medium,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235885547600220190/3283006.jpg?ex=6635ff9c&is=6634ae1c&hm=57447ca34e7eab19f523e510c2161351ac615b08f58f055c6daec5247d3afb06&=&format=webp&width=911&height=683,South Kensington,Hard,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235885601320865792/3290032.jpg?ex=6635ffa8&is=6634ae28&hm=144ea0149388c5e1e83bdbba4ebb771d9f02f66a3d437dddacd55af7b1be63ca&=&format=webp&width=911&height=683,Coburg,Medium,unknown
https://media.discordapp.net/attachments/1227224314483576982/1235889678931066950/3310075.jpg?ex=66360375&is=6634b1f5&hm=2be53372cd8ba52850a963dc2086c8ee641a2111ae2f8db8356dbedd29c91242&=&format=webp&width=786&height=590,Woodend,Hard,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235885697265696790/4043225.jpg?ex=6635ffbf&is=6634ae3f&hm=750dfb6e39981e4a95b721cc8729347f4ed6db557c4dd61b8eafbc2f144fe6c0&=&format=webp&width=911&height=683,Windsor,Medium,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235885734087364678/4043306.jpg?ex=6635ffc8&is=6634ae48&hm=2df89d76a97a48566409de2dd6fb4250f275a4ceea2c3a3f1bdc1be46ecb1828&=&format=webp&width=911&height=683,Sandringham,Medium,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235885769055408149/4043360.jpg?ex=6635ffd0&is=6634ae50&hm=31151092d72ac92433f1c59ce57b0175f3db169b5d11833d56c85ce2a1be89bf&=&format=webp&width=911&height=683,Highett,Medium,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235885873841569822/4053480.jpg?ex=6635ffe9&is=6634ae69&hm=163304beba36e94e8d126caa40ab81219534443ccbed48ecf7661e6d6cbadbeb&=&format=webp&width=911&height=683,Middle Footscray,Medium,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235885950765240390/4083710.jpg?ex=6635fffc&is=6634ae7c&hm=d51a4f4d617de4c2bf49fb0f56f97f74f9bf0c689692c78dc11579c922fdec2e&=&format=webp&width=911&height=683,Toorak,Medium,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235885989126344756/4083813.jpg?ex=66360005&is=6634ae85&hm=cb7dd09c8132d1a6f885ba0bdad30927984d53e1d24632fe6e83db54da00e16a&=&format=webp&width=911&height=683,Mordialloc,Very Easy,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235886055241023519/4094019.jpg?ex=66360015&is=6634ae95&hm=3aebff4cc63aa542670578dff8fa2f246993acfdab607f47d3a4c3d2b3e87bbe&=&format=webp&width=911&height=683,Pascoe Vale,Hard,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235886204839264276/4104257.jpg?ex=66360038&is=6634aeb8&hm=536aa26e7ed4449b39b207d072669f0ad039ea4f5f448c9f66f7c8d6c1a9755d&=&format=webp&width=911&height=683,Ringwood,Hard,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235886240482459709/4104282.jpg?ex=66360041&is=6634aec1&hm=86ef11454fb440f7f6bcc9bbe92fa98c2f4923cb54396cbc174ee78bc241e75a&=&format=webp&width=911&height=683,Auburn,Hard,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235886278646435960/4134657.jpg?ex=6636004a&is=6634aeca&hm=c56186028dd17fb1e06d1ece169e52ff5d4944eba3d7fb6dd8d47aee7fceab6f&=&format=webp&width=911&height=683,Moonee Ponds,Hard,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235886399102914581/4270152.jpg?ex=66360067&is=6634aee7&hm=6f9acb97d20c68103837e4e47fb0ff6e1cc0b1392c69e204e086448e4310f6d2&=&format=webp&width=911&height=683,Regent,Hard,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235886527863848970/4284988.jpg?ex=66360085&is=6634af05&hm=59e22909fdc2a21b29622cc739ce2215c0fb3a326f44f0636ce3495eaab8a17b&=&format=webp&width=911&height=683,Middle Gorge,Hard,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235886561174884383/4285057.jpg?ex=6636008d&is=6634af0d&hm=c07362e57301e18a05bbfa62726e426e448c78b6f9eae31337a3d32ebac51126&=&format=webp&width=911&height=683,Keon Park,Hard,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235886623229739038/Ivanhoe_Tait.jpg?ex=6636009c&is=6634af1c&hm=aa510de05166ffa3d0fb96fb64bcc43d7bf03542834386e4de028440200d65c5&=&format=webp&width=911&height=683,Ivanhoe,Hard,unknown
https://media.discordapp.net/attachments/1235832156480213043/1235891040872038420/20231112_123721.jpg?ex=663604b9&is=6634b339&hm=833d49c71179ab9a9cc543d86a70cdbdb1783f8c49b1a6d99be4e6f31daf8a3b&=&format=webp&width=911&height=683,general motors,Very Hard,Qazzy
https://media.discordapp.net/attachments/1233010898277367808/1235890211993686046/IMG_7402.jpg?ex=663603f4&is=6634b274&hm=ab15f90e5de923574b8b4ecadd6e1ff0a8685ba6c51f5051039c5ee065dbe419&=&format=webp&width=911&height=683,Gisborne,Hard,unknown
https://media.discordapp.net/attachments/1233010898277367808/1235890316335124542/IMG_7336.jpg?ex=6636040d&is=6634b28d&hm=40f63d58a2ec6b35b6bfef8b1a38b5c8a29791f7fa98d2e099dff2fbedf70376&=&format=webp&width=512&height=683,toorak,Medium,unknown
https://media.discordapp.net/attachments/1235890609038954577/1235890764626788444/IMG_8149.jpg?ex=66360478&is=6634b2f8&hm=d5700e118e2edcfbce0861e6301ea279f30a784b60540f23cf5a0145dd6e396c&=&format=webp&width=1214&height=683,craigieburn,Hard,unknown
https://media.discordapp.net/attachments/1235890609038954577/1235902019890446416/IMG_8446.png?ex=66360ef3&is=6634bd73&hm=65744bfe4487a50d81f2bec372eeff8416ba423f4df3b8d039e1ffbf12baede2&=&format=webp&quality=lossless&width=922&height=683,Nhill,Hard,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235886561174884383/4285057.jpg?ex=6636008d&is=6634af0d&hm=c07362e57301e18a05bbfa62726e426e448c78b6f9eae31337a3d32ebac51126&=&format=webp&width=911&height=683,Keon Park,Hard,unknown
